"_id","_labels","number","name","latitude","longitude","rcr","controle","titre-cle","issn","titre","source","ppn","ark","url","lieu","_start","_end","_type","etat_de_collection"
"2985",":Bnfrecord","","","","","","","","2018-3895","Toulon mondain & pittoresque","presselocale","","ark:/12148/cb32878204b","","",,,,
"2986",":Bnfrecord","","","","","","","","2018-4735","Toulon-magazine","presselocale","","ark:/12148/cb328782030","","",,,,
"2987",":Bnfrecord","","","","","","","","","*Toulon-magazine","presselocale","","ark:/12148/cb32878202n","","",,,,
"2988",":Bnfrecord","","","","","","","","2138-7095","Toulon la nuit","presselocale","","ark:/12148/cb32878200z","","",,,,
"2989",":Bnfrecord","","","","","","","","2018-3518","Toulon-journal","presselocale","","ark:/12148/cb32878199k","","",,,,
"2990",":Bnfrecord","","","","","","","","2138-7109","Toulon-journal","presselocale","","ark:/12148/cb328781987","","",,,,
"2991",":Bnfrecord","","","","","","","","2018-4816","Toulon-journal","presselocale","","ark:/12148/cb32878197w","","",,,,
"2992",":Bnfrecord","","","","","","","","","*Toulon-journal","presselocale","","ark:/12148/cb32878196j","","",,,,
"2993",":Bnfrecord","","","","","","","","2018-350X","Toulon artiste","presselocale","","ark:/12148/cb32878194v","","",,,,
"2994",":Bnfrecord","","","","","","","","2018-5480","Le Touche-à-tout","presselocale","","ark:/12148/cb328781569","","",,,,
"2995",":Bnfrecord","","","","","","","","2138-6307","La Théo-démocratie","presselocale","","ark:/12148/cb32877304c","","",,,,
"2996",":Bnfrecord","","","","","","","","2138-6285","Théâtres-sports","presselocale","","ark:/12148/cb328772899","","",,,,
"2997",":Bnfrecord","","","","","","","","2111-1480","La Terre provençale","presselocale","","ark:/12148/cb32876954b","","",,,,
"2998",":Bnfrecord","","","","","","","","2018-3496","Le Tambourin provençal","presselocale","","ark:/12148/cb328758048","","",,,,
"2999",":Bnfrecord","","","","","","","","2018-5448","Le Tambour","presselocale","","ark:/12148/cb32875772g","","",,,,
"3000",":Bnfrecord","","","","","","","","2138-5114","Tamaris-sur-Mer","presselocale","","ark:/12148/cb328757687","","",,,,
"3001",":Bnfrecord","","","","","","","","","*Tamaris-sur-Mer","presselocale","","ark:/12148/cb32875767w","","",,,,
"3002",":Bnfrecord","","","","","","","","2138-4932","Les Tablettes de la femme","presselocale","","ark:/12148/cb32875496n","","",,,,
"3003",":Bnfrecord","","","","","","","","","Les *Tablettes de la Côte d'Azur","presselocale","","ark:/12148/cb32875494z","","",,,,
"3004",":Bnfrecord","","","","","","","","2016-1921","Bulletin","presselocale","","ark:/12148/cb328747471","","",,,,
"3005",":Bnfrecord","","","","","","","","1779-6709","Supplément politique et agricole de la Croix du littoral","presselocale","","ark:/12148/cb328741492","","",,,,
"3006",":Bnfrecord","","","","","","","","2138-3189","Le Spéculateur","presselocale","","ark:/12148/cb328717010","","",,,,
"3007",":Bnfrecord","","","","","","","","2018-3917","Le Spectateur","presselocale","","ark:/12148/cb328716200","","",,,,
"3008",":Bnfrecord","","","","","","","","2138-3057","Le Spectacle toulonnais","presselocale","","ark:/12148/cb32871592k","","",,,,
"3009",":Bnfrecord","","","","","","","","2138-3006","Le Spectacle","presselocale","","ark:/12148/cb328715750","","",,,,
"3010",":Bnfrecord","","","","","","","","2138-2301","Le Soleil pour tous","presselocale","","ark:/12148/cb328707848","","",,,,
"3011",":Bnfrecord","","","","","","","","1153-8422","Bulletin des séances","presselocale","","ark:/12148/cb32869380r","","",,,,
"3012",":Bnfrecord","","","","","","","","1153-8406","Société d'agriculture, de commerce et d'industrie du département du Var","presselocale","","ark:/12148/cb32869344w","","",,,,
"3013",":Bnfrecord","","","","","","","","2138-1941","Le Socialiste hyérois","presselocale","","ark:/12148/cb328690086","","",,,,
"3014",":Bnfrecord","","","","","","","","2018-3488","Le Socialiste du Var","presselocale","","ark:/12148/cb32869001s","","",,,,
"3015",":Bnfrecord","","","","","","","","2138-1534","Le Socialisme varois","presselocale","","ark:/12148/cb32868885m","","",,,,
"3016",":Bnfrecord","","","","","","","","2018-3542","La Silhouette","presselocale","","ark:/12148/cb328682640","","",,,,
"3017",":Bnfrecord","","","","","","","","2018-4786","Le Seynois","presselocale","","ark:/12148/cb328679938","","",,,,
"3018",":Bnfrecord","","","","","","","","2018-347X","Sentinelle toulonnaise","presselocale","","ark:/12148/cb328675459","","",,,,
"3019",":Bnfrecord","","","","","","","","2018-3461","Sentinelle du Midi","presselocale","","ark:/12148/cb328675172","","",,,,
"3020",":Bnfrecord","","","","","","","","2138-0694","La Sentinelle de la marine et de l'Algérie","presselocale","","ark:/12148/cb32867487z","","",,,,
"3021",":Bnfrecord","","","","","","","","2018-2597","La Semaine toulonnaise","presselocale","","ark:/12148/cb328671425","","",,,,
"3022",":Bnfrecord","","","","","","","","","La *Semaine toulonnaise","presselocale","","ark:/12148/cb32867141t","","",,,,
"3023",":Bnfrecord","","","","","","","","2137-9963","La Semaine socialiste","presselocale","","ark:/12148/cb328671247","","",,,,
"3024",":Bnfrecord","","","","","","","","2018-2600","La Semaine","presselocale","","ark:/12148/cb32866679n","","",,,,
"3025",":Bnfrecord","","","","","","","","2137-8576","Le Scapin","presselocale","","ark:/12148/cb32865368x","","",,,,
"3026",":Bnfrecord","","","","","","","","2137-8126","La Satire toulonnaise","presselocale","","ark:/12148/cb328650532","","",,,,
"3027",":Bnfrecord","","","","","","","","2137-7081","Saint-Raphaël-revue","presselocale","","ark:/12148/cb32864260n","","",,,,
"3028",":Bnfrecord","","","","","","","","2137-7073","Saint-Raphaël-journal et liste officielle des étrangers","presselocale","","ark:/12148/cb32864259f","","",,,,
"3029",":Bnfrecord","","","","","","","","2137-6832","Sablettes-journal","presselocale","","ark:/12148/cb328638900","","",,,,
"3030",":Bnfrecord","","","","","","","","2015-0725","Le Russophile","presselocale","","ark:/12148/cb32863606q","","",,,,
"3031",":Bnfrecord","","","","","","","","2137-6360","Royal-Provence","presselocale","","ark:/12148/cb32863126z","","",,,,
"3032",":Bnfrecord","","","","","","","","1770-653X","Rouge-Midi","presselocale","","ark:/12148/cb328629785","","",,,,
"3033",":Bnfrecord","","","","","","","","2137-5844","Riviera Tageblatt","presselocale","","ark:/12148/cb328621679","","",,,,
"3034",":Bnfrecord","","","","","","","","2137-5747","La Riviera hôtelière","presselocale","","ark:/12148/cb32862141m","","",,,,
"3035",":Bnfrecord","","","","","","","","2137-5887","La Riviera-gazette","presselocale","","ark:/12148/cb32862138q","","",,,,
"3036",":Bnfrecord","","","","","","","","2071-6117","Riviera","presselocale","","ark:/12148/cb328621241","","",,,,
"3037",":Bnfrecord","","","","","","","","2137-4996","Revue républicaine","presselocale","","ark:/12148/cb328613308","","",,,,
"3038",":Bnfrecord","","","","","","","","2017-9332","Revue des revues agricoles, viticoles, vinicoles du Sud-Est de la France","presselocale","","ark:/12148/cb328587734","","",,,,
"3039",":Bnfrecord","","","","","","","","2137-3671","Revue des étrangers à Marseille, Toulon et Côte d'Azur","presselocale","","ark:/12148/cb328583971","","",,,,
"3040",":Bnfrecord","","","","","","","","2017-9324","La Revue de Toulon et du Var","presselocale","","ark:/12148/cb32858078x","","",,,,
"3041",":Bnfrecord","","","","","","","","2017-6465","Le Réveil seynois","presselocale","","ark:/12148/cb32855044w","","",,,,
"3042",":Bnfrecord","","","","","","","","2017-6449","Le Réveil national du Var","presselocale","","ark:/12148/cb32854898s","","",,,,
"3043",":Bnfrecord","","","","","","","","2137-0206","Le Réveil du Var","presselocale","","ark:/12148/cb32854748z","","",,,,
"3044",":Bnfrecord","","","","","","","","2137-0192","Le Réveil du Var","presselocale","","ark:/12148/cb32854747m","","",,,,
"3045",":Bnfrecord","","","","","","","","2137-0184","Le Réveil du Var","presselocale","","ark:/12148/cb328547468","","",,,,
"3046",":Bnfrecord","","","","","","","","2137-0176","Le Réveil du Var","presselocale","","ark:/12148/cb32854745x","","",,,,
"3047",":Bnfrecord","","","","","","","","2137-0168","Le Réveil du Var","presselocale","","ark:/12148/cb32854744k","","",,,,
"3048",":Bnfrecord","","","","","","","","2136-9046","Le Réveil de Vidauban","presselocale","","ark:/12148/cb328543376","","",,,,
"3049",":Bnfrecord","","","","","","","","2017-6406","Le Réveil de Toulon","presselocale","","ark:/12148/cb32854323h","","",,,,
"3050",":Bnfrecord","","","","","","","","2136-7337","Le Réveil de Bandol","presselocale","","ark:/12148/cb328539217","","",,,,
"3051",":Bnfrecord","","","","","","","","2136-7086","Le Réveil commercial","presselocale","","ark:/12148/cb328538616","","",,,,
"3052",":Bnfrecord","","","","","","","","2136-6608","Le Réveil","presselocale","","ark:/12148/cb32853740z","","",,,,
"3053",":Bnfrecord","","","","","","","","2136-6012","La République sociale du Var","presselocale","","ark:/12148/cb32853153n","","",,,,
"3054",":Bnfrecord","","","","","","","","2018-3453","La République du Var","presselocale","","ark:/12148/cb32853023f","","",,,,
"3055",":Bnfrecord","","","","","","","","2018-3534","Le Républicain","presselocale","","ark:/12148/cb32852139v","","",,,,
"3056",":Bnfrecord","","","","","","","","2136-1371","Le Rénovateur","presselocale","","ark:/12148/cb32851027b","","",,,,
"3057",":Bnfrecord","","","","","","","","2135-9822","Le Rappel toulonnais","presselocale","","ark:/12148/cb328480165","","",,,,
"3058",":Bnfrecord","","","","","","","","2135-9709","Le Rappel du Var","presselocale","","ark:/12148/cb32847986k","","",,,,
"3059",":Bnfrecord","","","","","","","","2135-9695","Le Rappel du Var","presselocale","","ark:/12148/cb328479857","","",,,,
"3060",":Bnfrecord","","","","","","","","2135-9512","Le Rappel de la Provence","presselocale","","ark:/12148/cb32847949c","","",,,,
"3061",":Bnfrecord","","","","","","","","2135-9393","Le Rappel agricole","presselocale","","ark:/12148/cb328479183","","",,,,
"3062",":Bnfrecord","","","","","","","","2135-8931","La Raison seynoise","presselocale","","ark:/12148/cb328476633","","",,,,
"3063",":Bnfrecord","","","","","","","","2135-8575","Le Radical du Var","presselocale","","ark:/12148/cb32847243c","","",,,,
"3064",":Bnfrecord","","","","","","","","2120-0157","89","presselocale","","ark:/12148/cb32846508f","","",,,,
"3065",":Bnfrecord","","","","","","","","2135-7218","La Publicité du Midi","presselocale","","ark:/12148/cb32846009d","","",,,,
"3066",":Bnfrecord","","","","","","","","2135-6351","La Provence républicaine","presselocale","","ark:/12148/cb32845225z","","",,,,
"3067",":Bnfrecord","","","","","","","","2135-6335","La Provence paysanne","presselocale","","ark:/12148/cb32845221k","","",,,,
"3068",":Bnfrecord","","","","","","","","2018-4794","La Provence illustrée","presselocale","","ark:/12148/cb32845201z","","",,,,
"3069",":Bnfrecord","","","","","","","","2135-6262","Provence et Côte d'Azur","presselocale","","ark:/12148/cb32845191g","","",,,,
"3070",":Bnfrecord","","","","","","","","2135-6254","La Provence du littoral","presselocale","","ark:/12148/cb32845189x","","",,,,
"3071",":Bnfrecord","","","","","","","","","La *Provence du littoral","presselocale","","ark:/12148/cb32845188k","","",,,,
"3072",":Bnfrecord","","","","","","","","1147-1190","La Provence agricole et horticole","presselocale","","ark:/12148/cb32845180t","","",,,,
"3073",":Bnfrecord","","","","","","","","2018-4778","La Provence à travers champs","presselocale","","ark:/12148/cb32845122n","","",,,,
"3074",":Bnfrecord","","","","","","","","2135-6149","La Protestation","presselocale","","ark:/12148/cb32845120z","","",,,,
"3075",":Bnfrecord","","","","","","","","2018-3437","Le Propriétaire","presselocale","","ark:/12148/cb328448888","","",,,,
"3076",":Bnfrecord","","","","","","","","2018-4751","Le Propagateur du Var","presselocale","","ark:/12148/cb32844816d","","",,,,
"3077",":Bnfrecord","","","","","","","","2135-5304","Le Progrès socialiste","presselocale","","ark:/12148/cb32844420j","","",,,,
"3078",":Bnfrecord","","","","","","","","2135-5290","Le Progrès social du Sud-Est","presselocale","","ark:/12148/cb328444180","","",,,,
"3079",":Bnfrecord","","","","","","","","2135-5029","Le Progrès républicain","presselocale","","ark:/12148/cb32844352w","","",,,,
"3080",":Bnfrecord","","","","","","","","2135-4766","Le Progrès du Var","presselocale","","ark:/12148/cb328442262","","",,,,
"3081",":Bnfrecord","","","","","","","","2018-3429","Le Progrès du Var","presselocale","","ark:/12148/cb32844225q","","",,,,
"3082",":Bnfrecord","","","","","","","","2135-4758","Le Progrès du Var","presselocale","","ark:/12148/cb32844224c","","",,,,
"3083",":Bnfrecord","","","","","","","","2135-4561","Le Progrès du Haut-Var","presselocale","","ark:/12148/cb32844183m","","",,,,
"3084",":Bnfrecord","","","","","","","","2135-3387","Le Progrès d'Hyères","presselocale","","ark:/12148/cb328438672","","",,,,
"3085",":Bnfrecord","","","","","","","","2135-1708","Le Potin","presselocale","","ark:/12148/cb32841629g","","",,,,
"3086",":Bnfrecord","","","","","","","","2135-1422","Le Populaire du Var","presselocale","","ark:/12148/cb32841273v","","",,,,
"3087",":Bnfrecord","","","","","","","","2017-9251","Le Poilu varois","presselocale","","ark:/12148/cb328406057","","",,,,
"3088",":Bnfrecord","","","","","","","","2017-8395","Le Phare du Midi","presselocale","","ark:/12148/cb32839135r","","",,,,
"3089",":Bnfrecord","","","","","","","","2017-9243","Le Peuple français","presselocale","","ark:/12148/cb32838863p","","",,,,
"3090",":Bnfrecord","","","","","","","","2134-8472","Le Peuple électeur","presselocale","","ark:/12148/cb32838848s","","",,,,
"3091",":Bnfrecord","","","","","","","","2134-7654","Les Petites affiches varoises","presselocale","","ark:/12148/cb328384898","","",,,,
"3092",":Bnfrecord","","","","","","","","2017-9316","Petites affiches toulonnaises","presselocale","","ark:/12148/cb32838482v","","",,,,
"3093",":Bnfrecord","","","","","","","","2134-7611","Les Petites affiches toulonnaises","presselocale","","ark:/12148/cb32838481h","","",,,,
"3094",":Bnfrecord","","","","","","","","2017-9308","Les Petites affiches de Toulon et du Var","presselocale","","ark:/12148/cb328383143","","",,,,
"3095",":Bnfrecord","","","","","","","","2134-6240","Petites affiches","presselocale","","ark:/12148/cb32838114j","","",,,,
"3096",":Bnfrecord","","","","","","","","1259-6795","La Petite revue agricole et horticole","presselocale","","ark:/12148/cb32838008b","","",,,,
"3097",":Bnfrecord","","","","","","","","2134-5848","La Petite lanterne du Midi","presselocale","","ark:/12148/cb32837917j","","",,,,
"3098",":Bnfrecord","","","","","","","","2134-5120","Le Petit Varois","presselocale","","ark:/12148/cb328376589","","",,,,
"3099",":Bnfrecord","","","","","","","","","Le *Petit Varois","presselocale","","ark:/12148/cb32837657z","","",,,,
"3100",":Bnfrecord","","","","","","","","2017-8360","Le Petit Var","presselocale","","ark:/12148/cb32837656m","","",,,,
"3101",":Bnfrecord","","","","","","","","2134-5112","Le Petit Valescurois","presselocale","","ark:/12148/cb32837653k","","",,,,
"3102",":Bnfrecord","","","","","","","","2134-5007","Le Petit Toulonnais","presselocale","","ark:/12148/cb32837614p","","",,,,
"3103",":Bnfrecord","","","","","","","","2134-499X","Le Petit Toulonnais","presselocale","","ark:/12148/cb32837613b","","",,,,
"3104",":Bnfrecord","","","","","","","","2134-4981","Le Petit Toulonnais","presselocale","","ark:/12148/cb328376120","","",,,,
"3105",":Bnfrecord","","","","","","","","2134-4825","Le Petit socialiste du Var","presselocale","","ark:/12148/cb328375461","","",,,,
"3106",":Bnfrecord","","","","","","","","2134-4760","Le Petit Seynois","presselocale","","ark:/12148/cb32837535c","","",,,,
"3107",":Bnfrecord","","","","","","","","2134-4582","Le Petit Sanaryen","presselocale","","ark:/12148/cb328374322","","",,,,
"3108",":Bnfrecord","","","","","","","","2134-4094","Le Petit rappel du Var","presselocale","","ark:/12148/cb32837307k","","",,,,
"3109",":Bnfrecord","","","","","","","","2017-8697","Le Petit paysan","presselocale","","ark:/12148/cb328371567","","",,,,
"3110",":Bnfrecord","","","","","","","","2134-2946","Le Petit moniteur de Provence","presselocale","","ark:/12148/cb32836994r","","",,,,
"3111",":Bnfrecord","","","","","","","","","Le *Petit moniteur de Provence","presselocale","","ark:/12148/cb32836993d","","",,,,
"3112",":Bnfrecord","","","","","","","","2134-2113","Le Petit journal de Toulon","presselocale","","ark:/12148/cb32836621q","","",,,,
"3113",":Bnfrecord","","","","","","","","2134-180X","Le Petit Hyérois","presselocale","","ark:/12148/cb32836513t","","",,,,
"3114",":Bnfrecord","","","","","","","","1250-1379","Le Petit Hyérois","presselocale","","ark:/12148/cb32836512g","","",,,,
"3115",":Bnfrecord","","","","","","","","","Le *Petit fifre","presselocale","","ark:/12148/cb32836368j","","",,,,
"3116",":Bnfrecord","","","","","","","","2134-1265","Le Petit électeur du Var","presselocale","","ark:/12148/cb32836330v","","",,,,
"3117",":Bnfrecord","","","","","","","","2017-9286","Le Petit Dracénois","presselocale","","ark:/12148/cb328361936","","",,,,
"3118",":Bnfrecord","","","","","","","","2017-8689","Le Petit démocrate","presselocale","","ark:/12148/cb32836157b","","",,,,
"3119",":Bnfrecord","","","","","","","","2134-0013","Le Petit Brignolais","presselocale","","ark:/12148/cb32835794z","","",,,,
"3120",":Bnfrecord","","","","","","","","2133-8582","Lou Peïroou","presselocale","","ark:/12148/cb32834797r","","",,,,
"3121",":Bnfrecord","","","","","","","","2133-7322","Le Patriote du Var","presselocale","","ark:/12148/cb328340954","","",,,,
"3122",":Bnfrecord","","","","","","","","2133-7314","Le Patriote du Var","presselocale","","ark:/12148/cb32834094s","","",,,,
"3123",":Bnfrecord","","","","","","","","2017-8581","Le Patriote de Toulon","presselocale","","ark:/12148/cb328340389","","",,,,
"3124",":Bnfrecord","","","","","","","","2133-6520","Le Patriote","presselocale","","ark:/12148/cb32833870r","","",,,,
"3125",":Bnfrecord","","","","","","","","2018-1310","Le Passe-partout","presselocale","","ark:/12148/cb328336032","","",,,,
"3126",":Bnfrecord","","","","","","","","2017-8654","Le Pasquin","presselocale","","ark:/12148/cb32833560m","","",,,,
"3127",":Bnfrecord","","","","","","","","2133-6032","Le Parti ouvrier","presselocale","","ark:/12148/cb328334710","","",,,,
"3128",":Bnfrecord","","","","","","","","2133-5915","Le Parterre","presselocale","","ark:/12148/cb328334234","","",,,,
"3129",":Bnfrecord","","","","","","","","2018-073X","Le Papillon","presselocale","","ark:/12148/cb32831931n","","",,,,
"3130",":Bnfrecord","","","","","","","","2018-0705","Le Palmier","presselocale","","ark:/12148/cb328315964","","",,,,
"3131",":Bnfrecord","","","","","","","","2018-1302","L'Oursin","presselocale","","ark:/12148/cb328306667","","",,,,
"3132",":Bnfrecord","","","","","","","","2017-862X","L'Ordre républicain","presselocale","","ark:/12148/cb32829814h","","",,,,
"3133",":Bnfrecord","","","","","","","","2133-3580","L'Ordre français","presselocale","","ark:/12148/cb32829775f","","",,,,
"3134",":Bnfrecord","","","","","","","","2017-9278","L'Œil de Toulon","presselocale","","ark:/12148/cb32828121m","","",,,,
"3135",":Bnfrecord","","","","","","","","2018-1299","L'Œil","presselocale","","ark:/12148/cb32828097k","","",,,,
"3136",":Bnfrecord","","","","","","","","2018-0659","L'Observateur de Toulon et du Var","presselocale","","ark:/12148/cb32827784x","","",,,,
"3137",":Bnfrecord","","","","","","","","2017-8603","Le Nouvelliste du Midi","presselocale","","ark:/12148/cb32827115f","","",,,,
"3138",":Bnfrecord","","","","","","","","2133-0700","Les Nouvelles d'Hyères","presselocale","","ark:/12148/cb328264391","","",,,,
"3139",":Bnfrecord","","","","","","","","2111-0840","Nouveau Néoules-revue","presselocale","","ark:/12148/cb32825739m","","",,,,
"3140",":Bnfrecord","","","","","","","","2102-9326","Notre messager","presselocale","","ark:/12148/cb328252931","","",,,,
"3141",":Bnfrecord","","","","","","","","2102-9334","Notre lien","presselocale","","ark:/12148/cb32825243g","","",,,,
"3142",":Bnfrecord","","","","","","","","2017-859X","Néoules-revue","presselocale","","ark:/12148/cb32822841q","","",,,,
"3143",":Bnfrecord","","","","","","","","","*Néoules-revue","presselocale","","ark:/12148/cb32822840c","","",,,,
"3144",":Bnfrecord","","","","","","","","2132-7076","Le Myosotis","presselocale","","ark:/12148/cb328216172","","",,,,
"3145",":Bnfrecord","","","","","","","","2017-6139","Le Mousse","presselocale","","ark:/12148/cb32820494q","","",,,,
"3146",":Bnfrecord","","","","","","","","2017-5809","Le Monde toulonnais","presselocale","","ark:/12148/cb32818452h","","",,,,
"3147",":Bnfrecord","","","","","","","","2132-3631","La Monarchie française","presselocale","","ark:/12148/cb328180512","","",,,,
"3148",":Bnfrecord","","","","","","","","2132-3380","Le Mistral du Var","presselocale","","ark:/12148/cb32816994b","","",,,,
"3149",":Bnfrecord","","","","","","","","2017-5698","Le Mistral","presselocale","","ark:/12148/cb32816980n","","",,,,
"3150",":Bnfrecord","","","","","","","","2132-3283","Le Mistral","presselocale","","ark:/12148/cb328169752","","",,,,
"3151",":Bnfrecord","","","","","","","","2132-3275","Le Mistral","presselocale","","ark:/12148/cb32816974q","","",,,,
"3152",":Bnfrecord","","","","","","","","2132-3267","Le Mistral","presselocale","","ark:/12148/cb32816973c","","",,,,
"3153",":Bnfrecord","","","","","","","","2132-2449","Le Midi radical","presselocale","","ark:/12148/cb32815870t","","",,,,
"3154",":Bnfrecord","","","","","","","","2132-2015","Le Midi","presselocale","","ark:/12148/cb32815739d","","",,,,
"3155",":Bnfrecord","","","","","","","","2017-5477","Le Mercure de Provence","presselocale","","ark:/12148/cb32814335p","","",,,,
"3156",":Bnfrecord","","","","","","","","2132-0284","Le Menteur","presselocale","","ark:/12148/cb32814188q","","",,,,
"3157",":Bnfrecord","","","","","","","","2131-9766","La Méditerranée et l'Écho de Saint-Raphaël","presselocale","","ark:/12148/cb328128734","","",,,,
"3158",":Bnfrecord","","","","","","","","2131-9731","La Méditerranée","presselocale","","ark:/12148/cb32812863t","","",,,,
"3159",":Bnfrecord","","","","","","","","2017-4756","La Méditerranée","presselocale","","ark:/12148/cb32812859k","","",,,,
"3160",":Bnfrecord","","","","","","","","2131-6147","Lumière et vérité","presselocale","","ark:/12148/cb328096643","","",,,,
"3161",":Bnfrecord","","","","","","","","2131-5787","Louis de La Borie, Toulon","presselocale","","ark:/12148/cb328094218","","",,,,
"3162",":Bnfrecord","","","","","","","","2131-5620","Le Lorgnon artistique","presselocale","","ark:/12148/cb32809310b","","",,,,
"3163",":Bnfrecord","","","","","","","","","Le *Lorgnon artistique","presselocale","","ark:/12148/cb328093094","","",,,,
"3164",":Bnfrecord","","","","","","","","2131-5523","La Lorgnette","presselocale","","ark:/12148/cb328092880","","",,,,
"3165",":Bnfrecord","","","","","","","","2131-4977","Le Littoral méditerranéen","presselocale","","ark:/12148/cb32808643w","","",,,,
"3166",":Bnfrecord","","","","","","","","2017-4551","Littoral-magazine","presselocale","","ark:/12148/cb32808642j","","",,,,
"3167",":Bnfrecord","","","","","","","","2131-4969","Le Littoral illustré","presselocale","","ark:/12148/cb328086416","","",,,,
"3168",":Bnfrecord","","","","","","","","2017-4578","Le Littoral évangélique","presselocale","","ark:/12148/cb32808639n","","",,,,
"3169",":Bnfrecord","","","","","","","","2131-4225","La Ligue provinciale","presselocale","","ark:/12148/cb32807904k","","",,,,
"3170",":Bnfrecord","","","","","","","","2131-4098","La Ligue démocratique","presselocale","","ark:/12148/cb328077506","","",,,,
"3171",":Bnfrecord","","","","","","","","2019-4412","Le Lien","presselocale","","ark:/12148/cb32807297g","","",,,,
"3172",":Bnfrecord","","","","","","","","2131-3407","La Liberté du Var","presselocale","","ark:/12148/cb32806852x","","",,,,
"3173",":Bnfrecord","","","","","","","","2131-1374","La Lanterna","presselocale","","ark:/12148/cb32805095r","","",,,,
"3174",":Bnfrecord","","","","","","","","2131-0998","La Seyne-artiste","presselocale","","ark:/12148/cb32804702m","","",,,,
"3175",":Bnfrecord","","","","","","","","2017-4071","La Justice du Var","presselocale","","ark:/12148/cb32802951w","","",,,,
"3176",":Bnfrecord","","","","","","","","2131-0602","La Justice du peuple","presselocale","","ark:/12148/cb328029480","","",,,,
"3177",":Bnfrecord","","","","","","","","2131-0246","Le Journal sans titre","presselocale","","ark:/12148/cb32802334n","","",,,,
"3178",":Bnfrecord","","","","","","","","","Le *Journal sans titre","presselocale","","ark:/12148/cb328023339","","",,,,
"3179",":Bnfrecord","","","","","","","","2130-9353","Journal du Var","presselocale","","ark:/12148/cb32801236t","","",,,,
"3180",":Bnfrecord","","","","","","","","2130-9345","Le Journal du Var","presselocale","","ark:/12148/cb32801235g","","",,,,
"3181",":Bnfrecord","","","","","","","","2130-9337","Journal du Var","presselocale","","ark:/12148/cb328012344","","",,,,
"3182",":Bnfrecord","","","","","","","","2130-7849","Le Journal des propriétaires toulonnais","presselocale","","ark:/12148/cb32800317k","","",,,,
"3183",":Bnfrecord","","","","","","","","2130-7288","Journal des étrangers à Marseille, Toulon et sur la Côte d'Azur","presselocale","","ark:/12148/cb327996503","","",,,,
"3184",":Bnfrecord","","","","","","","","","*Journal des étrangers à Marseille, Toulon et sur la Côte d'Azur","presselocale","","ark:/12148/cb32799649w","","",,,,
"3185",":Bnfrecord","","","","","","","","2017-3407","Journal des arsenaux, des ports & établissements maritimes","presselocale","","ark:/12148/cb327991872","","",,,,
"3186",":Bnfrecord","","","","","","","","2130-6478","Journal de Toulon","presselocale","","ark:/12148/cb32798956r","","",,,,
"3187",":Bnfrecord","","","","","","","","1247-6854","Journal de Toulon","presselocale","","ark:/12148/cb32798955d","","",,,,
"3188",":Bnfrecord","","","","","","","","2130-6206","Journal de Saint-Tropez","presselocale","","ark:/12148/cb32798871c","","",,,,
"3189",":Bnfrecord","","","","","","","","","*Journal de Saint-Tropez","presselocale","","ark:/12148/cb327988701","","",,,,
"3190",":Bnfrecord","","","","","","","","2130-2863","Journal de Brignoles et de l'arrondissement","presselocale","","ark:/12148/cb32797205p","","",,,,
"3191",":Bnfrecord","","","","","","","","2130-2308","Le Journal d'Hyères","presselocale","","ark:/12148/cb327970201","","",,,,
"3192",":Bnfrecord","","","","","","","","2130-2294","Le Journal d'Hyères","presselocale","","ark:/12148/cb32797019t","","",,,,
"3193",":Bnfrecord","","","","","","","","1153-8430","Journal d'agriculture du département du Var","presselocale","","ark:/12148/cb327967948","","",,,,
"3194",":Bnfrecord","","","","","","","","2017-0858","La Jeune Provence","presselocale","","ark:/12148/cb327959085","","",,,,
"3195",":Bnfrecord","","","","","","","","2130-0062","L'International","presselocale","","ark:/12148/cb32793463f","","",,,,
"3196",":Bnfrecord","","","","","","","","2129-996X","L'Intermédiaire du Var","presselocale","","ark:/12148/cb32793383s","","",,,,
"3197",":Bnfrecord","","","","","","","","2102-8168","Les Intérêts agricoles","presselocale","","ark:/12148/cb327932000","","",,,,
"3198",":Bnfrecord","","","","","","","","2129-9323","L'Insulaire","presselocale","","ark:/12148/cb327929716","","",,,,
"3199",":Bnfrecord","","","","","","","","2129-870X","L'Informateur de Saint-Raphaël","presselocale","","ark:/12148/cb32791512b","","",,,,
"3200",":Bnfrecord","","","","","","","","2129-8440","L'Inflexible","presselocale","","ark:/12148/cb327913719","","",,,,
"3201",":Bnfrecord","","","","","","","","2129-8386","L'Industriel du Var","presselocale","","ark:/12148/cb327912862","","",,,,
"3202",":Bnfrecord","","","","","","","","2129-8106","L'Indispensable","presselocale","","ark:/12148/cb32790938w","","",,,,
"3203",":Bnfrecord","","","","","","","","2129-8033","L'Indiscret","presselocale","","ark:/12148/cb32790904k","","",,,,
"3204",":Bnfrecord","","","","","","","","2129-674X","L'Indépendant varois","presselocale","","ark:/12148/cb327899512","","",,,,
"3205",":Bnfrecord","","","","","","","","2129-6375","L'Indépendant du Var","presselocale","","ark:/12148/cb32789845v","","",,,,
"3206",":Bnfrecord","","","","","","","","2129-6367","L'Indépendant du Var","presselocale","","ark:/12148/cb32789844h","","",,,,
"3207",":Bnfrecord","","","","","","","","2017-0149","L'Indépendant du Var","presselocale","","ark:/12148/cb327898435","","",,,,
"3208",":Bnfrecord","","","","","","","","2129-5875","L'Indépendant des Alpes-Maritimes et du littoral","presselocale","","ark:/12148/cb32789737z","","",,,,
